epoch,train_loss,val_loss,timestamp,epoch_time_s,system_lr,system_grad_norm,system_epoch_time_s,system_throughput,system_gpu_memory_mb,formation_energy_mae,formation_energy_rmse,formation_energy_r2,formation_energy_pearson,formation_energy_spearman,formation_energy_bias,energy_above_hull_mae,energy_above_hull_rmse,energy_above_hull_r2,energy_above_hull_pearson,energy_above_hull_spearman,energy_above_hull_bias,band_gap_mae,band_gap_rmse,band_gap_r2,band_gap_pearson,band_gap_spearman,band_gap_bias,gradnorm_weights_band_gap,gradnorm_weights_energy_above_hull,gradnorm_weights_formation_energy
58,2.0897,3.4224,2026-07-01T17:55:12.550889,361.71,0.0005,0.0,361.7,46.0,1520.8,0.5760750770568848,0.784006655216217,0.5160086154937744,0.7187559604644775,0.5975120731199869,0.0074793389067053795,0.13613305985927582,0.3629445433616638,0.37296223640441895,0.6152642965316772,0.26199067080621397,-0.034236229956150055,1.1278022527694702,1.5051878690719604,0.24716734886169434,0.4994949996471405,0.47925541506624114,0.05136051028966904,3.418,0.9112,0.0002
59,2.0754,3.434,2026-07-01T18:01:23.463837,370.87,0.0005,0.0,370.9,44.9,1520.8,0.5656012296676636,0.7818403840065002,0.5186794996261597,0.7229242920875549,0.598541840749651,0.06914573907852173,0.13361528515815735,0.3727976083755493,0.3384550213813782,0.619505763053894,0.23790475637881656,-0.06472275406122208,1.099719762802124,1.5123103857040405,0.24002575874328613,0.4923139810562134,0.4887331010170107,-0.05302386358380318,0.827,2.1599,0.0001
60,2.0979,3.3592,2026-07-01T18:07:25.302977,361.78,0.0005,0.0,361.8,46.0,1520.8,0.5546603202819824,0.771167516708374,0.5317307710647583,0.730803906917572,0.6021630202547732,0.04945409297943115,0.1498563587665558,0.36698731780052185,0.3589155077934265,0.6170200705528259,0.22470680956657205,-0.026650147512555122,1.0782133340835571,1.4891066551208496,0.2631677985191345,0.5198958516120911,0.5099319524325857,-0.07768192142248154,1.5519,1.679,0.0014
61,2.0664,3.2739,2026-07-01T18:13:27.391765,361.92,0.0005,0.0,361.9,46.0,1520.8,0.5591498613357544,0.7675238847732544,0.5361453294754028,0.7329905033111572,0.6196864206818216,0.03329392150044441,0.13830675184726715,0.36152347922325134,0.377862811088562,0.6205564141273499,0.24677451368053765,-0.034370336681604385,1.1071075201034546,1.4635297060012817,0.2882620692253113,0.5453574657440186,0.5078759421074525,0.11738154292106628,1.4045,1.6485,0.0004
62,2.1267,3.3401,2026-07-01T18:19:29.510856,361.94,0.0005,0.0,361.9,46.0,1520.8,0.5807424187660217,0.7860445976257324,0.5134891867637634,0.7191153764724731,0.5741800614248023,-0.06793635338544846,0.1304624378681183,0.36188220977783203,0.37662750482559204,0.6191901564598083,0.2515130638601145,-0.03770864009857178,1.0453113317489624,1.4600948095321655,0.2915990352630615,0.5494824051856995,0.5057954624220986,-0.15930455923080444,0.0761,2.6549,0.0647
63,2.0887,3.4705,2026-07-01T18:25:31.922613,362.33,0.0005,0.0,362.3,45.9,1520.8,0.5846080780029297,0.7916663885116577,0.5065052509307861,0.7215160727500916,0.5965115437094508,-0.13050532341003418,0.13506373763084412,0.3619896173477173,0.37625735998153687,0.6199489235877991,0.2598252993922751,-0.0363311693072319,1.1325541734695435,1.5155847072601318,0.23673135042190552,0.4890684187412262,0.472313531904881,0.06886482983827591,2.2864,1.6554,0.0675
64,2.0593,3.4842,2026-07-01T18:31:33.683416,361.71,0.0005,0.0,361.7,46.0,1520.8,0.5821842551231384,0.7815536856651306,0.5190324187278748,0.7217677235603333,0.6037825861756121,-0.046576034277677536,0.13465093076229095,0.36239132285118103,0.37487226724624634,0.6197914481163025,0.24310772154195537,-0.03861908242106438,1.1686623096466064,1.5235645771026611,0.22867262363433838,0.4880017638206482,0.4825175676889671,0.14243470132350922,2.1418,1.4647,0.0197
65,2.0408,3.3615,2026-07-01T18:37:36.117477,362.39,0.0005,0.0,362.4,45.9,1520.8,0.5563920736312866,0.7732925415039062,0.5291465520858765,0.7274685502052307,0.6042740639611306,0.0026196360122412443,0.13582472503185272,0.3636760413646698,0.37043213844299316,0.6195773482322693,0.24688315273746544,-0.04188412427902222,1.094720721244812,1.4919548034667969,0.2603464126586914,0.5143836140632629,0.5017802379693405,-0.013423613272607327,1.7742,1.1373,0.008
66,2.0521,3.3875,2026-07-01T18:43:41.925833,365.76,0.0005,0.0,365.8,45.5,1520.8,0.5840661525726318,0.7915055751800537,0.5067057609558105,0.7131961584091187,0.5928890910329117,0.04680744186043739,0.13525429368019104,0.3644610643386841,0.36771130561828613,0.619305431842804,0.2749644202014275,-0.043583646416664124,1.1333088874816895,1.4911837577819824,0.26111072301864624,0.5186731815338135,0.4837716775628077,0.1253209412097931,0.8762,1.8545,0.0039
67,2.0614,3.3334,2026-07-01T18:49:44.315393,362.35,0.0005,0.0,362.3,45.9,1520.8,0.5708072185516357,0.7861807346343994,0.5133205652236938,0.7265450358390808,0.6039794152609781,0.1293691098690033,0.13772784173488617,0.36237242817878723,0.3749374747276306,0.620210587978363,0.26257448273696776,-0.03264336287975311,1.0500621795654297,1.467090368270874,0.2847946882247925,0.5440563559532166,0.49997727601903713,-0.16204825043678284,1.3724,1.5961,0.002
68,2.0509,3.3986,2026-07-01T18:55:45.672423,361.31,0.0005,0.0,361.3,46.1,1520.8,0.5838367342948914,0.7983695864677429,0.49811285734176636,0.7225163578987122,0.5962675237816933,0.17370623350143433,0.1413959264755249,0.36553505063056946,0.3639793395996094,0.6212633848190308,0.25260823394636234,-0.03586955368518829,1.077712893486023,1.486777663230896,0.2654707431793213,0.5215296745300293,0.48851485116952664,-0.11477483063936234,0.8604,2.2979,0.0015
69,2.0897,3.4195,2026-07-01T19:01:47.020133,361.3,0.0005,0.0,361.3,46.1,1520.8,0.5778651237487793,0.8011739253997803,0.4945807456970215,0.7154161334037781,0.5949824446687653,0.147456094622612,0.1368841975927353,0.3649942874908447,0.3658598065376282,0.6209704875946045,0.24249954950208652,-0.04327865317463875,1.091122031211853,1.4950525760650635,0.25727182626724243,0.5129389762878418,0.5057483487030128,-0.055385421961545944,1.5441,1.1871,0.0004
70,2.0641,3.4393,2026-07-01T19:07:50.765106,363.7,0.0005,0.0,363.7,45.8,1520.8,0.5853769183158875,0.8072673678398132,0.48686349391937256,0.7069805860519409,0.5732427646891296,0.12726789712905884,0.12935352325439453,0.36539551615715027,0.36446481943130493,0.6180996894836426,0.24296504670445948,-0.056469861418008804,1.0876797437667847,1.498795509338379,0.25354820489883423,0.5052921175956726,0.5000879267997842,-0.030710652470588684,1.9661,1.2961,0.0002
71,2.0549,3.3433,2026-07-01T19:13:52.389519,361.54,0.0005,0.0,361.5,46.0,1520.8,0.5698981881141663,0.7788863182067871,0.5223097801208496,0.724787712097168,0.609813790343141,0.028794681653380394,0.12707793712615967,0.36523157358169556,0.3650349974632263,0.6188662648200989,0.26447737235574437,-0.05701107904314995,1.0892709493637085,1.480207085609436,0.2719486951828003,0.5246363282203674,0.4633185586858163,-0.08705822378396988,0.6583,2.4102,0.0003
72,2.0499,3.4938,2026-07-01T19:19:53.620663,361.19,0.0005,0.0,361.2,46.1,1520.8,0.5890271663665771,0.7922388315200806,0.5057913064956665,0.7190129160881042,0.5882913635593354,-0.11065029352903366,0.13265202939510345,0.36604031920433044,0.3622198700904846,0.6201413869857788,0.23810065308691744,-0.05261861905455589,1.166043758392334,1.524566411972046,0.22765791416168213,0.48703113198280334,0.4668579717458363,0.14355583488941193,2.9324,0.8296,0.0001
73,2.0439,3.3889,2026-07-01T19:25:55.324795,361.66,0.0005,0.0,361.7,46.0,1520.8,0.5584965944290161,0.7807078957557678,0.520072877407074,0.7226457595825195,0.5974817406217885,0.04811042174696922,0.13959920406341553,0.3611103594303131,0.3792838454246521,0.6195263862609863,0.2574580510654974,-0.027428774163126945,1.078534483909607,1.492537021636963,0.2597689628601074,0.5169723629951477,0.507366654904201,-0.10056748241186142,1.2225,1.728,0.0001
74,2.045,3.245,2026-07-01T19:31:57.128868,361.72,0.0005,0.0,361.7,46.0,1520.8,0.5612826347351074,0.7741218209266663,0.5281360745429993,0.7267349362373352,0.6031855960737599,-0.0007962016970850527,0.13260218501091003,0.3617706894874573,0.37701165676116943,0.6202900409698486,0.27150199336416897,-0.039851151406764984,1.089146375656128,1.4533857107162476,0.29809433221817017,0.5500920414924622,0.5066774482401197,0.09040451049804688,1.8022,1.4636,0.0002
75,2.0534,3.4225,2026-07-01T19:37:58.602980,361.34,0.0005,0.0,361.3,46.1,1520.8,0.5934703946113586,0.797596275806427,0.49908459186553955,0.7100828289985657,0.5830637915469904,-0.04262842983007431,0.1359414905309677,0.37241142988204956,0.339824914932251,0.6216455101966858,0.2801739504970425,-0.05419861152768135,1.0871165990829468,1.4911502599716187,0.2611439824104309,0.5222474932670593,0.4579163873777369,-0.15233160555362701,2.2278,1.0745,0.0001
76,2.0428,3.5254,2026-07-01T19:43:59.667428,361.02,0.0005,0.0,361.0,46.1,1520.8,0.5980270504951477,0.8185580372810364,0.47240930795669556,0.7111443281173706,0.5984931024043313,0.20240576565265656,0.1336667388677597,0.36503738164901733,0.3657100200653076,0.6222115159034729,0.2676404432779841,-0.04878213256597519,1.0702849626541138,1.5211485624313354,0.2311168909072876,0.4952470362186432,0.5009173554116922,-0.19195231795310974,1.6942,1.4166,0.0001
77,2.0279,3.5259,2026-07-01T19:50:02.523997,362.81,0.0005,0.0,362.8,45.9,1520.8,0.5800179839134216,0.7831684350967407,0.5170429944992065,0.7261070013046265,0.6117083024935405,-0.09649140387773514,0.13200294971466064,0.3621392846107483,0.37574154138565063,0.6194415092468262,0.2759981254857627,-0.04057320952415466,1.1569058895111084,1.5378047227859497,0.2141866683959961,0.4676186740398407,0.4576216077111545,0.08012378215789795,1.698,1.6207,0.0001
78,2.0597,3.383,2026-07-01T19:56:06.424269,363.85,0.0005,0.0,363.8,45.7,1520.8,0.5567042231559753,0.7795664072036743,0.5214753150939941,0.7257816791534424,0.6041971368566585,0.08191539347171783,0.14805889129638672,0.36186712980270386,0.3766794204711914,0.6193272471427917,0.2312878109893744,-0.02372373640537262,1.0789015293121338,1.4938528537750244,0.25846320390701294,0.5160377025604248,0.5023106636084513,-0.10483711212873459,1.3839,1.3095,0.0001
79,2.0445,3.3275,2026-07-01T20:02:14.937530,368.48,0.0005,0.0,368.5,45.2,1520.8,0.5738357305526733,0.7806748151779175,0.520113468170166,0.7226164937019348,0.6067808024409638,-0.0505077987909317,0.13336651027202606,0.36467647552490234,0.3669636845588684,0.6210626363754272,0.25732558189107974,-0.04918910190463066,1.1151201725006104,1.477491021156311,0.27461814880371094,0.5290954113006592,0.5063942782627366,0.09245096892118454,1.2385,1.432,0.0001
81,2.0603,3.288,2026-07-07T13:14:11.837694,406.7,0.0005,0.0,406.7,40.9,1432.9,0.5628976821899414,0.7789294123649597,0.5222569704055786,0.7256373763084412,0.6081403186123782,0.04647473618388176,0.13896527886390686,0.36155441403388977,0.37775641679763794,0.6200665235519409,0.28558619430439075,-0.02912948653101921,1.055659294128418,1.4608986377716064,0.29081887006759644,0.5422624945640564,0.5052452974174172,-0.08578383177518845,0.5603,2.0844,0.0009
81,2.0737,3.3459,2026-07-07T13:23:09.301816,435.71,0.0005,0.0,435.7,38.2,1515.9,0.5561491847038269,0.7795450687408447,0.5215014815330505,0.7242683172225952,0.6070041232032265,0.06112676113843918,0.14417792856693268,0.3638843894004822,0.3697105646133423,0.6228545904159546,0.26113667646215255,-0.03227975592017174,1.0720503330230713,1.4865608215332031,0.2656850814819336,0.5182098150253296,0.4953885910478739,-0.08033528178930283,0.3348,1.8793,0.0009
82,2.0274,3.3866,2026-07-07T13:30:24.304724,434.34,0.0005,0.0,434.3,38.3,1515.9,0.5590032935142517,0.7675054669380188,0.536167562007904,0.7348012328147888,0.6248887594578779,0.03827209025621414,0.13886375725269318,0.3663664758205414,0.36108267307281494,0.6222047805786133,0.2748894576222027,-0.04192811995744705,1.1109449863433838,1.5044312477111816,0.24792397022247314,0.4998345375061035,0.48165751209851715,-0.006732172332704067,0.4244,1.3484,0.0063
83,2.0475,3.3332,2026-07-07T13:37:37.990024,433.38,0.0005,0.0,433.4,38.4,1515.9,0.5590475797653198,0.7723743915557861,0.5302639603614807,0.7410252690315247,0.6240532748226175,0.15470245480537415,0.14367184042930603,0.3601870834827423,0.3824538588523865,0.6209448575973511,0.2730947372794396,-0.022379843518137932,1.064837098121643,1.4830694198608398,0.26913022994995117,0.5225121974945068,0.5074059871324236,-0.09428912401199341,0.2641,1.6801,0.0688
84,2.0342,3.3568,2026-07-07T13:49:53.369431,442.18,0.0005,0.0,442.2,37.6,1477.9,0.5722718238830566,0.7816997170448303,0.518852710723877,0.7214657664299011,0.580910011554123,0.04286064952611923,0.13649466633796692,0.36193180084228516,0.37645667791366577,0.6230100989341736,0.27901433754445504,-0.03986506909132004,1.0947468280792236,1.4871543645858765,0.2650986313819885,0.5191013813018799,0.49956384644840607,-0.019848275929689407,0.1894,0.8172,0.225
85,2.0243,3.3223,2026-07-07T13:57:12.739286,438.7,0.0005,0.0,438.7,37.9,1477.9,0.5466175675392151,0.7725951075553894,0.5299954414367676,0.7295534610748291,0.6084902863654655,0.01765461079776287,0.13524791598320007,0.362224817276001,0.375446617603302,0.6241744160652161,0.2852498210700709,-0.04376092553138733,1.0939927101135254,1.4777508974075317,0.2743629217147827,0.5294807553291321,0.47654170979900046,-0.055444393306970596,0.0244,1.6102,1.3568
86,2.0062,3.3277,2026-07-07T14:04:34.079587,440.67,0.0005,0.0,440.7,37.8,1489.4,0.5509558320045471,0.7622061967849731,0.5425505638122559,0.7427229881286621,0.629332063857191,0.1062694862484932,0.1332688331604004,0.36354053020477295,0.37090128660202026,0.6220345497131348,0.28669665818030976,-0.04942496493458748,1.0765879154205322,1.4873173236846924,0.2649374008178711,0.5179520845413208,0.49846809112261453,-0.06027759239077568,0.1999,2.0349,1.0235
87,2.0085,3.3776,2026-07-07T14:11:45.513234,431.16,0.0005,0.0,431.2,38.6,1542.0,0.5838967561721802,0.7889858484268188,0.5098414421081543,0.7218732237815857,0.6081490639738165,-0.11808370798826218,0.13743622601032257,0.36210891604423523,0.375846266746521,0.6213958859443665,0.28053654694552377,-0.0379357635974884,1.119140625,1.4836386442184448,0.26856911182403564,0.5244530439376831,0.4745006097965131,0.13961441814899445,0.0051,1.4893,1.6441
88,1.9914,3.312,2026-07-07T14:18:57.416902,431.81,0.0005,0.0,431.8,38.5,1542.0,0.5501643419265747,0.7618631720542908,0.5429622530937195,0.7371109127998352,0.6125084064476242,-0.017119992524385452,0.1346231997013092,0.3691665232181549,0.3512793183326721,0.6208970546722412,0.2692633400003089,-0.060031116008758545,1.0939589738845825,1.4800273180007935,0.27212560176849365,0.5242320895195007,0.49859563968261333,0.09003514796495438,0.0206,1.4045,1.3762
89,2.0118,3.3072,2026-07-07T14:26:16.738520,439.01,0.0005,0.0,439.0,37.9,1542.0,0.5627629160881042,0.7731940746307373,0.5292664766311646,0.7366081476211548,0.630859435710775,0.12963365018367767,0.14362139999866486,0.3611724376678467,0.37907034158706665,0.6228303909301758,0.28255332329299343,-0.02551972307264805,1.0693989992141724,1.4708573818206787,0.28111714124679565,0.5320324301719666,0.5041660049385326,-0.03709420934319496,0.1088,1.5463,1.0187
90,1.9855,3.2787,2026-07-07T14:33:38.368548,441.12,0.0005,0.0,441.1,37.7,1542.0,0.5525625944137573,0.763401448726654,0.5411146879196167,0.7361504435539246,0.6128935373002834,-0.025052448734641075,0.14227239787578583,0.368438720703125,0.3538346290588379,0.6217586994171143,0.27825780595862765,-0.04191674664616585,1.0800645351409912,1.465963363647461,0.2858930230140686,0.5350597500801086,0.5023038374272503,0.029162202030420303,6.2446,1.0374,0.9158
91,2.004,3.4148,2026-07-07T14:40:51.022521,432.33,0.0005,0.0,432.3,38.5,1542.0,0.5687293410301208,0.7706597447395325,0.5323472023010254,0.7317218780517578,0.6096668328848703,-0.06209699437022209,0.14094412326812744,0.3667500615119934,0.359744131565094,0.6236388683319092,0.26982839449888896,-0.041932158172130585,1.1165385246276855,1.5063191652297974,0.24603533744812012,0.4983557164669037,0.47607000020819745,0.013672797940671444,0.2277,1.5866,0.9185
92,1.9886,3.2829,2026-07-07T14:48:02.466313,431.35,0.0005,0.0,431.4,38.6,1542.0,0.5571101307868958,0.7620208859443665,0.5427730083465576,0.7405511736869812,0.6237177176002419,0.01571015641093254,0.1391381025314331,0.365656316280365,0.36355727910995483,0.622212290763855,0.2641503722562225,-0.04395721107721329,1.0681042671203613,1.4654265642166138,0.2864159345626831,0.5408914089202881,0.49745877293695373,-0.08655406534671783,0.2596,1.808,0.7459
93,1.9995,3.3512,2026-07-07T14:55:22.804316,440.04,0.0005,0.0,440.0,37.8,1542.0,0.5488809943199158,0.7549703121185303,0.5511947870254517,0.7463351488113403,0.6467822525234178,0.08408316969871521,0.1402178555727005,0.37460872530937195,0.3320115804672241,0.6192296147346497,0.28190942389911383,-0.05156085640192032,1.0971754789352417,1.492993950843811,0.2593157887458801,0.5110024809837341,0.4864641290096076,-0.015409179963171482,0.0208,1.274,0.698
94,1.9593,3.2431,2026-07-07T15:02:34.694798,431.73,0.0005,0.0,431.7,38.5,1542.0,0.5448821187019348,0.757399320602417,0.5483022332191467,0.7415639758110046,0.629887053271378,0.01507315132766962,0.13150322437286377,0.3622284531593323,0.3754339814186096,0.6231025457382202,0.27871004067623123,-0.04888860508799553,1.071948766708374,1.4632569551467896,0.28852730989456177,0.5397197604179382,0.49974847233182174,-0.037901442497968674,0.2126,1.4061,1.1554
95,1.9859,3.247,2026-07-07T15:09:43.324916,428.13,0.0005,0.0,428.1,38.9,1542.0,0.5585815906524658,0.7621074318885803,0.5426691174507141,0.7376076579093933,0.6236863504243098,0.005135758314281702,0.13355596363544464,0.36316540837287903,0.37219882011413574,0.6243692636489868,0.2983419920596709,-0.04508013278245926,1.092336654663086,1.460495948791504,0.2912098169326782,0.543677806854248,0.508033558954941,0.11454474925994873,0.0002,0.0863,0.1092
96,1.9889,3.3438,2026-07-07T15:16:56.394257,432.91,0.0005,0.0,432.9,38.4,1542.0,0.5725159049034119,0.7707679867744446,0.5322158336639404,0.7366158366203308,0.6180144971215549,-0.059356968849897385,0.1435043215751648,0.3599638342857361,0.3832191228866577,0.6243066787719727,0.2934893169103693,-0.026871509850025177,1.097855567932129,1.48439359664917,0.26782459020614624,0.5180824398994446,0.4861163407771766,0.036325082182884216,0.0047,1.0202,1.6884
97,1.9714,3.3013,2026-07-07T15:24:05.828841,429.27,0.0005,0.0,429.3,38.8,1542.0,0.5529398918151855,0.7560580968856812,0.5499005317687988,0.7433200478553772,0.6240573504078306,-0.005695547442883253,0.13154445588588715,0.36555320024490356,0.36391615867614746,0.6218756437301636,0.2962113809084371,-0.053606513887643814,1.0841466188430786,1.475853443145752,0.27622514963150024,0.5260615348815918,0.4898007687409063,0.0033407260198146105,0.0143,1.548,0.8331
98,1.9717,3.2541,2026-07-07T15:31:16.552625,430.63,0.0005,0.0,430.6,38.6,1542.0,0.5463830828666687,0.7508845925331116,0.5560393333435059,0.7488366961479187,0.6343036827702774,0.053901974111795425,0.1275392323732376,0.3669656813144684,0.3589911460876465,0.6186242699623108,0.288013875800482,-0.06064901873469353,1.0836914777755737,1.4666193723678589,0.2852538228034973,0.5366966128349304,0.5082749041707969,0.029283761978149414,0.0754,1.9561,0.9315
99,1.9675,3.4454,2026-07-07T15:38:31.091848,434.31,0.0005,0.0,434.3,38.3,1542.0,0.5425379872322083,0.7459576725959778,0.5618462562561035,0.7496393322944641,0.6365471310901073,-0.008449871093034744,0.13143290579319,0.36460787057876587,0.3672018051147461,0.6219274997711182,0.27333703593510933,-0.04992169886827469,1.1206157207489014,1.5300378799438477,0.22210437059402466,0.472235769033432,0.47840053011592587,-0.01989719644188881,1.5581,1.1277,0.5792
100,1.9763,3.2072,2026-07-07T15:45:42.589276,431.25,0.0005,0.0,431.3,38.6,1542.0,0.5564461350440979,0.7572962641716003,0.5484250783920288,0.7436608076095581,0.6310706368526631,0.030235271900892258,0.1424003541469574,0.35997453331947327,0.3831824064254761,0.624199390411377,0.28498279236005214,-0.02630111388862133,1.0679352283477783,1.4451302289962769,0.3060455322265625,0.5555434823036194,0.4863476843157258,-0.059753015637397766,1.1343,1.1636,1.1293
101,1.9899,3.3167,2026-07-07T15:52:57.682187,434.67,0.0005,0.0,434.7,38.3,1542.0,0.5651243329048157,0.7727968096733093,0.5297499895095825,0.7300958037376404,0.5714547547569875,-0.0324149914085865,0.1390806883573532,0.36103203892707825,0.3795531392097473,0.626861035823822,0.2778413421379379,-0.03783895820379257,1.0934544801712036,1.4732297658920288,0.27879613637924194,0.5295991897583008,0.5073461463310274,0.07037417590618134,0.0023,1.0529,0.3271
102,1.9794,3.2755,2026-07-07T16:00:19.662583,441.87,0.0005,0.0,441.9,37.7,1542.0,0.549152135848999,0.7680215835571289,0.5355435609817505,0.737609326839447,0.6148040336458278,0.1032613143324852,0.13753555715084076,0.3587042987346649,0.3875278830528259,0.6260845065116882,0.2978798475052378,-0.028109759092330933,1.0615721940994263,1.4666450023651123,0.28522878885269165,0.5371030569076538,0.5156473776904598,-0.06940434128046036,0.02,1.774,0.9447
103,1.958,3.5186,2026-07-07T16:07:26.129824,426.19,0.0005,0.0,426.2,39.0,1542.0,0.547105073928833,0.7492213845252991,0.5580039024353027,0.7479121685028076,0.6362408145721521,0.03995586186647415,0.12968379259109497,0.3625189960002899,0.3744317293167114,0.6208725571632385,0.28591121561094107,-0.04597218707203865,1.1487056016921997,1.5497077703475952,0.2019747495651245,0.45009949803352356,0.461950402749313,0.04211285337805748,0.3111,2.0628,0.441
104,1.9916,3.3586,2026-07-07T16:14:37.591407,431.37,0.0005,0.0,431.4,38.6,1542.0,0.5511788129806519,0.7588182091712952,0.5466082096099854,0.74000483751297,0.6092612867677079,-0.008991334587335587,0.13328538835048676,0.3658125400543213,0.3630133867263794,0.6246687769889832,0.2794127603919371,-0.05352931097149849,1.111580729484558,1.4992727041244507,0.2530728578567505,0.5041643977165222,0.4905551364520489,0.03680837154388428,0.0031,1.4012,0.639
105,1.948,3.3464,2026-07-07T16:21:47.298624,429.61,0.0005,0.0,429.6,38.7,1542.0,0.5586003661155701,0.7629132866859436,0.5417014360427856,0.7382384538650513,0.6307565476594423,0.005479414947330952,0.1300525665283203,0.36451900005340576,0.36751025915145874,0.6242856383323669,0.28689858279945446,-0.05218054726719856,1.1066842079162598,1.4920563697814941,0.26024580001831055,0.5112452507019043,0.48910695758898104,0.03262905031442642,0.0326,1.1664,1.3708
106,1.9597,3.3674,2026-07-07T16:28:54.203380,426.74,0.0005,0.0,426.7,39.0,1542.0,0.5426661968231201,0.7412832379341125,0.5673202872276306,0.7549824714660645,0.645716086898943,-0.04604961723089218,0.13526979088783264,0.3628728985786438,0.37320977449417114,0.6251353621482849,0.2674911357505157,-0.043232452124357224,1.1102051734924316,1.5081431865692139,0.2442082166671753,0.4967937171459198,0.48621644679293224,-0.000537569634616375,6.8754,1.3515,0.1649
107,1.9655,3.3245,2026-07-07T16:36:03.350992,428.98,0.0005,0.0,429.0,38.8,1542.0,0.544076681137085,0.7526044845581055,0.5540031790733337,0.7448546886444092,0.6192800374402431,0.025603333488106728,0.13319633901119232,0.36422139406204224,0.3685426115989685,0.6240798234939575,0.27764807745466363,-0.04495859518647194,1.0687817335128784,1.4902769327163696,0.2620091438293457,0.51496821641922,0.49499113472602024,-0.08830706775188446,0.4901,1.3353,0.8502
108,1.9719,3.3,2026-07-07T16:43:21.458647,438.02,0.0005,0.0,438.0,38.0,1542.0,0.5391312837600708,0.7435019016265869,0.5647263526916504,0.7525631785392761,0.6393383326807451,0.04203377664089203,0.12744726240634918,0.36393821239471436,0.36952412128448486,0.6224524974822998,0.293084315611366,-0.05438295006752014,1.106966495513916,1.4825233221054077,0.2696683406829834,0.5224045515060425,0.5034944490837416,0.07938223332166672,0.0004,1.9,0.8646
109,1.9986,3.2792,2026-07-07T16:50:36.849641,435.13,0.0005,0.0,435.1,38.2,1542.0,0.5622337460517883,0.7687015533447266,0.534720778465271,0.7391635775566101,0.6061232572861707,-0.11687351018190384,0.1346634179353714,0.3632267415523529,0.3719868063926697,0.6306847929954529,0.2815198486931416,-0.04822409525513649,1.090358018875122,1.468519687652588,0.28340041637420654,0.5345474481582642,0.4996192066224961,0.027251075953245163,0.0023,1.2073,1.4604
110,1.973,3.261,2026-07-07T16:57:48.057793,431.07,0.0005,0.0,431.1,38.6,1542.0,0.5377801656723022,0.7446033954620361,0.5634357333183289,0.7524396181106567,0.6406927864201836,0.05883656442165375,0.137613445520401,0.35685110092163086,0.3938400149345398,0.6346793174743652,0.2785830022857825,-0.04064849764108658,1.0796513557434082,1.4730743169784546,0.27894842624664307,0.5294917225837708,0.4949729249350719,-0.02469644509255886,0.0112,1.1244,0.334
111,1.9698,3.3387,2026-07-07T17:05:03.779366,435.41,0.0005,0.0,435.4,38.2,1542.0,0.5353426337242126,0.7396324872970581,0.5692452192306519,0.7572616338729858,0.6470125769403344,0.06664877384901047,0.13079635798931122,0.36185744404792786,0.3767127990722656,0.6262842416763306,0.31208737105675805,-0.04662967473268509,1.1032670736312866,1.5004146099090576,0.25193464756011963,0.5029560327529907,0.494411981199638,-0.0026786888483911753,0.1503,1.1882,1.0679
112,1.9506,3.2819,2026-07-07T17:12:19.205712,435.17,0.0005,0.0,435.2,38.2,1542.0,0.546190619468689,0.7489888668060303,0.5582781434059143,0.7483691573143005,0.6246898223906739,0.04666033387184143,0.13290278613567352,0.35661596059799194,0.39463865756988525,0.6339966058731079,0.3144507334106279,-0.0378628633916378,1.0773125886917114,1.4734373092651367,0.2785930037498474,0.5331620573997498,0.49395408688829606,-0.07974587380886078,0.0017,1.5264,1.334
113,1.9673,3.2836,2026-07-07T17:19:27.588919,428.2,0.0005,0.0,428.2,38.9,1542.0,0.5606929063796997,0.7678796052932739,0.5357152223587036,0.7341999411582947,0.6057022453873516,0.05602988973259926,0.14082370698451996,0.3603295683860779,0.38196516036987305,0.6336951851844788,0.29020779944929187,-0.03740219399333,1.0586007833480835,1.4676569700241089,0.2842421531677246,0.5459195971488953,0.5111033676892934,-0.14182406663894653,0.0023,1.0387,1.8107
114,1.9601,3.2443,2026-07-07T17:26:43.600830,435.84,0.0005,0.0,435.8,38.2,1542.0,0.5447643995285034,0.7530862092971802,0.5534319877624512,0.7448531985282898,0.6169503388430237,-0.002440568059682846,0.15021486580371857,0.36004191637039185,0.3829514980316162,0.6267982125282288,0.3064204064569813,-0.02892344444990158,1.0730133056640625,1.4661215543746948,0.2857389450073242,0.536104679107666,0.5011941115717896,-0.04212695732712746,0.0033,1.1608,1.5115
115,1.9604,3.2664,2026-07-07T17:34:07.831570,444.11,0.0005,0.0,444.1,37.5,1542.0,0.5373358130455017,0.7446061372756958,0.563432514667511,0.7531518340110779,0.6291546356876252,0.01812363602221012,0.13289391994476318,0.3658927381038666,0.36273401975631714,0.6270051598548889,0.2956073815596421,-0.05084254965186119,1.0762029886245728,1.4764195680618286,0.27566975355148315,0.5270195007324219,0.5077590242309009,-0.03694836050271988,0.0246,1.388,0.7553
116,1.9395,3.1886,2026-07-07T17:41:29.068976,441.13,0.0005,0.0,441.1,37.7,1542.0,0.5346100330352783,0.7426677346229553,0.5657025575637817,0.7536600232124329,0.640581053668447,0.05405370146036148,0.1330845206975937,0.35713258385658264,0.3928833603858948,0.6312105655670166,0.2886297005080838,-0.03412298858165741,1.0775660276412964,1.4527816772460938,0.29867756366729736,0.5483112335205078,0.5094332187838349,0.06927674263715744,0.3667,1.6578,0.8994
